source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-PLAT-XVER-000002	release_notes_platform	cross-version	Technical Documents/kor/Supported Platforms.md	Supported Platforms > overview > unlisted OS support	platform rule	GPTs/attachments/00_version_release_platform.md	Guardrail	Response Rules; Platform Support Blocks > Common Platform Rules; Platform Answer Checklist	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; Altibase Support; exact version; patch level; CPU; glibc; JDK/JRE	Guardrail row; a definitive customer answer requires the recorded missing input or safest next check. Source summary: For operating systems not listed in the supported-platform table, the selected source does not establish support and customer guidance must collect exact version, patch, component, OS, CPU architecture, glibc/libc, an...	The supported-platform source explicitly sends unlisted OS compatibility to Altibase Support; ask for exact Altibase version/patch, component, OS/version, CPU architecture, glibc/libc where relevant, and Java/tool package version before giving final support guidance.	FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locator: Technical Documents/kor/Supported Platforms.md lines 29-34; rg -n 'Altibase Support|Platform Answer Checklist|direct the customer to Altibase Support' GPTs/attachments/00_version_release_platform.md
SRC-PLAT-7.1-000001	release_notes_platform	7.1	Technical Documents/kor/Supported Platforms.md	Supported Platforms > Altibase 7.1 > Server and Client	platform rule	GPTs/attachments/00_version_release_platform.md	Covered	Platform Support Blocks > Altibase 7.1 Server and Client Platforms	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; AIX 7.2 TL2; Altibase 7.1.0.4.7; HP-UX 11.31; Oracle Linux 9; Red Hat Enterprise Linux 9; glibc 2.34; Altibase 7.1.0.10.0; Ubuntu 18; Ubuntu 16; Altibase 7.1.0.7.2; POWER8(LE); Altibase 7.1.0.0.8	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The current 7.1 supported-platform table lists 7.1 server/client support and patch conditions across AIX, HP-UX, Red Hat-based Linux, Debian-based Linux, Linux on Power, POWER8(LE), and Windows x64 client-only packages.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: rg -n 'Altibase 7.1 Server & Client|Altibase 7.1.0.10.0|Altibase 7.1.0.7.2|Altibase 7.1.0.0.8|Microsoft Windows 2008' 'Technical Documents/kor/Supported Platforms.md' GPTs/attachments/00_version_release_platform.md
SRC-PLAT-7.1-000002	release_notes_platform	7.1	Technical Documents/kor/Supported Platforms.md	Supported Platforms > Altibase 7.1 > Library and Tools	platform rule	GPTs/attachments/00_version_release_platform.md	Covered	Platform Support Blocks > Altibase 7.1 Server and Client Platforms	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; PDO_ALTIBASE-1.x.x; PDO_ALTIBASE-2.x.x; altiMon; Adapter for JDBC; Adapter for Oracle; AIX; HP-UX; Linux; Windows; Altibase 7.1.0.1.9; Altibase 7.1.0.3.6	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The current 7.1 library/tool table records PDO, altiMon, Adapter for JDBC, and Adapter for Oracle support by OS family, including patch conditions for altiMon and Adapter for JDBC on specific platforms.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: rg -n 'Altibase 7.1 Library & Tools|PDO_ALTIBASE|altiMon|Adapter for JDBC|Adapter for Oracle|7.1.0.1.9|7.1.0.3.6' 'Technical Documents/kor/Supported Platforms.md' GPTs/attachments/00_version_release_platform.md
SRC-PLAT-7.3-000001	release_notes_platform	7.3	Technical Documents/kor/Supported Platforms.md	Supported Platforms > Altibase 7.3 > Server and Client	platform rule	GPTs/attachments/00_version_release_platform.md	Covered	Platform Support Blocks > Altibase 7.3 Server and Client Platforms	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; LinuxONE; s390x; Red Hat Enterprise Linux 8; Altibase 7.3.0.1.2; Oracle Linux 9; Red Hat Enterprise Linux 9; CentOS 9; Rocky Linux 9; glibc 2.34; Altibase 7.3.0.0.9; AIX 7.2; AIX 7.1	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The current 7.3 supported-platform table lists 7.3 server/client support and patch conditions across LinuxONE, Red Hat-based Linux, Debian-based Linux, Linux on Power, POWER8(LE), AIX, HP-UX, and Windows x64 client-on...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: rg -n 'Altibase 7.3 Server & Client|LinuxONE|7.3.0.1.2|7.3.0.0.9|AIX 6.1 TL9|Microsoft Windows 10' 'Technical Documents/kor/Supported Platforms.md' GPTs/attachments/00_version_release_platform.md
SRC-PLAT-7.3-000002	release_notes_platform	7.3	Technical Documents/kor/Supported Platforms.md	Supported Platforms > Altibase 7.3 > Library and Tools	platform rule	GPTs/attachments/00_version_release_platform.md	Covered	Platform Support Blocks > Altibase 7.3 Server and Client Platforms	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; PDO_ALTIBASE-1.x.x; PDO_ALTIBASE-2.x.x; altiMon; Adapter for JDBC; Adapter for Oracle; LinuxONE; s390x; Altibase 7.3.0.1.2; Altibase 7.3.0.0.9; Windows	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The current 7.3 library/tool table records PDO, altiMon, Adapter for JDBC, and Adapter for Oracle support by OS family, including LinuxONE and RHEL9 patch boundaries and Windows non-support for the listed tools.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: rg -n 'Altibase 7.3 Library & Tools|PDO_ALTIBASE|altiMon|Adapter for JDBC|Adapter for Oracle|7.3.0.1.2|7.3.0.0.9' 'Technical Documents/kor/Supported Platforms.md' GPTs/attachments/00_version_release_platform.md
SRC-PLAT-8.1-000001	release_notes_platform	8.1	ReleaseNotes/kor/Altibase_8_1_0_0_1_Release_Notes.md	Altibase 8.1.0.0.1 Release Notes > operating system and platform	platform rule	GPTs/attachments/00_version_release_platform.md	Covered	Platform Support Blocks > Altibase 8.1 Server and Client Platforms	release notes platform; platform rule; release notes; patch notes; supported platforms; upgrade risk; Altibase 8.1 verified source; platform; OS; hardware; JDK; support boundary; AIX 7.2; Red Hat Enterprise Linux 9; Red Hat Enterprise Linux 7; Red Hat Enterprise Linux 8; GNU glibc 2.34; GNU glibc 2.12 ~ 2.33; Microsoft Windows 2008; Microsoft Windows 10; client-only; JDK 1.8	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: The 8.1 release note platform table lists AIX 7.2, RHEL 7/8/9, and Windows 2008/10 client-only support; HP-UX, Linux on Power, LinuxONE, Ubuntu, and Windows server are not listed for 8.1 in this source.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: rg -n 'AIX 7.2|Red Hat Enterprise Linux 9|Red Hat Enterprise Linux 7|Microsoft Windows 2008|JDK 1.8|Not listed for 8.1' ReleaseNotes/kor/Altibase_8_1_0_0_1_Release_Notes.md GPTs/attachments/00_version_release_platform.md
SRC-PLAT-XVER-000003	release_notes_platform	cross-version	Technical Documents/kor/Supported Platforms.md	Supported Platforms > Altibase 6.5.1	platform rule	N/A	Out-of-scope		release notes platform; platform rule; out-of-scope; source boundary; selected corpus; platform; OS; hardware; JDK; support boundary; Altibase 6.5.1; 32-bit; Solaris; Windows Server 2019; Windows Server 2016; Windows Server 2012	Outside the locked selected upload corpus; do not add customer-facing coverage unless the corpus boundary changes. Source summary: The supported-platform document includes Altibase 6.5.1 historical platform tables, but the full coverage audit customer answer scope is Altibase 7.1, 7.3, and 8.1 unless a later migration/historical job explicitly re...	Altibase 6.5.1 platform support is outside the locked customer-facing upload scope of Altibase 7.1, 7.3, and 8.1; do not use 6.5.1 platform rows to answer 7.x or 8.1 support questions.	FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locator: Technical Documents/kor/Supported Platforms.md lines 167-254; rg -n 'Altibase 6.5.1|Do not use 6.5.1 platform support' GPTs/attachments/00_version_release_platform.md
SRC-REL-PATCH-000001	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_10_Release_Notes.md	Altibase Migration Center 7.10 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.10; BUG-49579; BUG-49595; BUG-49731	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.10|BUG-49579|BUG-49595|BUG-49731|Batch LOB type|OpenJDK 18' ReleaseNotes/kor/Altibase_Migration_Center_7_10_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
SRC-REL-PATCH-000002	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_11_Release_Notes.md	Altibase Migration Center 7.11 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.11; BUG-49950; BUG-49951	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.11|BUG-49950|BUG-49951|SrcDbObj_Create.sql|BuildReport4Unsupported.html|CLOB' ReleaseNotes/kor/Altibase_Migration_Center_7_11_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
SRC-REL-PATCH-000003	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_12_Release_Notes.md	Altibase Migration Center 7.12 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.12; BUG-50092	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.12|BUG-50092|PostgreSQL 9.5.3|primary-key|sort order' ReleaseNotes/kor/Altibase_Migration_Center_7_12_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
SRC-REL-PATCH-000004	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_13_Release_Notes.md	Altibase Migration Center 7.13 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.13; BUG-50160; BUG-50173; BUG-50180	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.13|BUG-50160|BUG-50173|BUG-50180|serial|constraint|START WITH' ReleaseNotes/kor/Altibase_Migration_Center_7_13_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
SRC-REL-PATCH-000005	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_14_Release_Notes.md	Altibase Migration Center 7.14 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.14; BUG-50263; BUG-50652; BUG-50821; BUG-50827; BUG-51034; BUG-51035; BUG-51075; BUG-51076	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.14|BUG-50263|BUG-50652|BUG-50821|BUG-50827|BUG-51034|BUG-51035|BUG-51075|BUG-51076|Empty String|TableCondition.properties' ReleaseNotes/kor/Altibase_Migration_Center_7_14_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
SRC-REL-PATCH-000006	release_notes_platform	patch-specific	ReleaseNotes/kor/Altibase_Migration_Center_7_15_Release_Notes.md	Altibase Migration Center 7.15 Release Notes > release-note document boundary	release note	GPTs/attachments/15_migration_oracle_compatibility.md	Covered	Exact block: Migration Center 7.9-7.18 release-note boundary	release notes platform; release note; Migration Center; Adapter for Oracle; Oracle conversion; migration validation; oraAdapter; BUG token; changed behavior; 7.15; BUG-51219; BUG-51220; BUG-51311; BUG-51319	FCA-J045 remediated this source-backed gap with an answer-ready attachment block; preserve exact version, runtime, and BUG/TASK tokens and ask for installed tool version before applying patch-specific behavior.		FCA-J045	FCA-J045 source/attachment check: rg -n '7.15|BUG-51219|BUG-51220|BUG-51311|BUG-51319|Invisible Column Migration|Convert Oversized String VARCHAR To CLOB|DEFAULT ON NULL|Identity' ReleaseNotes/kor/Altibase_Migration_Center_7_15_Release_Notes.md GPTs/attachments/15_migration_oracle_compatibility.md
