source_id	source_origin	source_path	source_role	source_family	title	version_scope	language	authority_label	aid_classification	classification_evidence	selection_decision	extraction_mode	source_sha256	byte_count	line_count	estimated_tokens	selected_by_job	last_verified_job	notes
SRC-000300	repo	PatchNotes/Altibase_7.1/eng/README.md	patch_note	patch_notes	Altibase 7.1 Patch Notes - English	7.1	en	English extraction aid			include_exact	exact_markdown	7f84f26cc3a16c71bab70c6eb354428b68a4420494f7924f95f08dd5e53419ba	15372	139	3843	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000301	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_0_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.0 Patch Notes	7.1.0.10.0	ko	Korean authoritative			include_exact	exact_markdown	83be6879402254e2039231b13eba236e590dab5e867bba3152847c5fe26bc487	30420	912	5487	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000302	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_1_Patch_Notes.md	patch_note	patch_notes	BUG-51170<a name=bug-51170></a> SM 모듈의 condition wait 의 Spurious wakeup 대응 코드 보완	7.1.0.10.1	ko	Korean authoritative			include_exact	exact_markdown	a778b4f111173131f67b751b9cfcb1313d6dee8ff32ea127903f51091d3b2557	4999	146	903	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000303	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_2_Patch_Notes.md	patch_note	patch_notes	New Features	7.1.0.10.2	ko	Korean authoritative			include_exact	exact_markdown	b3cbc9b0175482afca7038d1f2edb4133314adf4a75b0891513d300de23cd097	9114	305	1730	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000304	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_3_Patch_Notes.md	patch_note	patch_notes	BUG-51446<a name=bug-51446></a> 서버 비정상 종료 시(SIGSEGV 등) altibase_error.log에 콜스택 외 추가 진단 정보를 출력하도록 개선	7.1.0.10.3	ko	Korean authoritative			include_exact	exact_markdown	75254f4070c800402de6d6960d26f251a15da6ba0f478e84c6f5e192cdc48f32	8265	277	1583	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000305	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_4_Patch_Notes.md	patch_note	patch_notes	New Features	7.1.0.10.4	ko	Korean authoritative			include_exact	exact_markdown	73de4cd922b394d34ae9d91672de0ae1f84dba9c610d19fcce1b7d31c5232360	5821	192	1133	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000306	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.5 Patch Notes	7.1.0.10.5	ko	Korean authoritative			include_exact	exact_markdown	b47a7ddc3123a11ec26a5d32cc2cf6d39cb06534b161259d2f419da2d0996a90	26430	909	4964	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000307	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.6 Patch Notes	7.1.0.10.6	ko	Korean authoritative			include_exact	exact_markdown	81c0600f4c8a342945e5a6da00a49651e205976c0153d10f306166e30fd413cf	7744	230	1488	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000308	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_7_Patch_Notes.md	patch_note	patch_notes	New Features	7.1.0.10.7	ko	Korean authoritative			include_exact	exact_markdown	26df5ba4fafe160ed6585ad76b6de70a68ece7e2017a9fc6c08932349c4f54ee	9066	289	1674	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000309	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_10_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.10.8 Patch Notes	7.1.0.10.8	ko	Korean authoritative			include_exact	exact_markdown	926920f7a53bc64b4a76cd911bda29d38a9b4c0cc6e78c47c5488e837841e327	33823	1085	6115	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000310	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_3_Patch_Notes.md	patch_note	patch_notes	BUG-45145  iSQL에 히스토리 저장 기능 추가	7.1.0.1.3	ko	Korean authoritative			include_exact	exact_markdown	4d1936747a6f3dd088bcf3b8da531b7c6ea1f855688ad8ac8662b759d038a632	46518	1301	9313	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000311	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_4_Patch_Notes.md	patch_note	patch_notes	BUG-45779  APRE에서 PSM 인자로 Array type을 지원해야 합니다.	7.1.0.1.4	ko	Korean authoritative			include_exact	exact_markdown	3f014fd532f249bc0fc96a9f41c1ed63c8f1a61894ab83de66de75008a8b1df5	86252	2348	17948	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000312	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_5_Patch_Notes.md	patch_note	patch_notes	BUG-46475  HP-UX, AIX용 JDBC adapter를 지원 해야 합니다.	7.1.0.1.5	ko	Korean authoritative			include_exact	exact_markdown	88982b0ca4956fe097f5da5353c3153882a9da0235d95abdad36665b29719727	56860	1653	11732	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000313	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_6_Patch_Notes.md	patch_note	patch_notes	BUG-46406  merge 구문에 문법(syntax) 확장	7.1.0.1.6	ko	Korean authoritative			include_exact	exact_markdown	6c0be7e907dadc3349635e01d8e29adbed314eeaa2227b9ef7c0528dd879eb51	17041	469	3349	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000314	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_7_Patch_Notes.md	patch_note	patch_notes	BUG-46418 호스트 변수 데이터 타입 APRE\_BINARY2를 지원	7.1.0.1.7	ko	Korean authoritative			include_exact	exact_markdown	5ea3b57bc23a7e469fa0f65e6d621081cb7f066eb95bdf6f2bcfd9b87c11eb2c	6560	189	1279	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000315	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.1.8 Patch Notes	7.1.0.1.8	ko	Korean authoritative			include_exact	exact_markdown	40de3cac5f8b2deb1a9ce715af74086e657c0a1bba40874b3d3f99b656a37176	20838	611	4089	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000316	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_1_9_Patch_Notes.md	patch_note	patch_notes	BUG-45623  HBT에서 연결확인작업시 허용된 갯수 이상의 소켓을 사용하는 문제로 인해 에러가 발생합니다.(HP-UX)	7.1.0.1.9	ko	Korean authoritative			include_exact	exact_markdown	5cae86c7d66946af0f463310fad1e737e5cea385cc2b9b5ab167e6372c87f048	11458	364	2188	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000317	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_0_Patch_Notes.md	patch_note	patch_notes	BUG-46502  IPCDA PowerPC 안정성 개선	7.1.0.2.0	ko	Korean authoritative			include_exact	exact_markdown	bfda8a109225545f26654fbacafd164fff09f17ec4445291efe9eae3c1d7f49c	17181	445	3768	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000318	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_1_Patch_Notes.md	patch_note	patch_notes	BUG-46702  with rollup 구문 지원	7.1.0.2.1	ko	Korean authoritative			include_exact	exact_markdown	a249fa1a4472bd058d5fb95ba9ffc16602380bb5d00e50d3d956252ecd60a36e	35693	1126	7413	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000319	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_2_Patch_Notes.md	patch_note	patch_notes	BUG-46602  Replication GAP이 4G(unsigned int max) 이상 인경우 v$repgap에 REP_GAP 값이 부정확 할 수 있습니다.	7.1.0.2.2	ko	Korean authoritative			include_exact	exact_markdown	67c7a2227bdd2152d532678a9d28ee1d527d5551b7f37bcddbb3e9ae0d02b7f8	3173	93	639	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000320	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_3_Patch_Notes.md	patch_note	patch_notes	BUG-46837  Replication이 Drop된 receiver 에 Sender가 접속을 시도하면 출력되는 에러메시지 개선	7.1.0.2.3	ko	Korean authoritative			include_exact	exact_markdown	5a0cd8f16e830130441b2d80f9ca5181be5d358be2adefdace02dfc7a604f102	21835	677	4343	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000321	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_4_Patch_Notes.md	patch_note	patch_notes	BUG-46892  Mathematics 사용 메모리 제한 기능과 Mathematics Temp 사용 모니터링 기능 추가	7.1.0.2.4	ko	Korean authoritative			include_exact	exact_markdown	3d365e5a3d5b8283c29944c3d035331b9fc61a1479068d1c5fa1b5daefe4fc1f	11555	347	2349	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000322	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_5_Patch_Notes.md	patch_note	patch_notes	BUG-46878  java version 9 이상을 사용할 경우 DBLink 시작 실패	7.1.0.2.5	ko	Korean authoritative			include_exact	exact_markdown	dde080e542f385773c2d83aad4b0887b24a024d344c11684ccc098384fcfaeeb	11933	369	2547	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000323	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_6_Patch_Notes.md	patch_note	patch_notes	BUG-46824  APRE에 anonymous block을 지원해야 합니다.	7.1.0.2.6	ko	Korean authoritative			include_exact	exact_markdown	783826fa284b04ae59126efd0ecfd303dfc3732937d06f067d1c3b6d2b4078f8	27249	790	5535	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000324	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_7_Patch_Notes.md	patch_note	patch_notes	BUG-47159  dbms_metadata 패키지를 aexport에 적용	7.1.0.2.7	ko	Korean authoritative			include_exact	exact_markdown	b6c4e546d6e269aa5c5be498b23993b3c6b7e204385eb69d28b25cc4b46f2a89	6251	173	1207	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000325	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_8_Patch_Notes.md	patch_note	patch_notes	BUG-47149  Standby Server에서 conflict를 포함한 트랜잭션 abort가 발생한 순간, 사용자가 V$REPRECEIVER_TRANSTBL 를 조회하면 서버가 비정상 종료할 수 있습니다.	7.1.0.2.8	ko	Korean authoritative			include_exact	exact_markdown	ee3f69feecaeed531a76b533688deb7eeba558172e9479b0dae593606ba46045	12741	368	2618	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000326	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_2_9_Patch_Notes.md	patch_note	patch_notes	BUG-47020  이중화에서 패킷 전송시 압축에 실패한 경우, 패킷 전송이 실패했음에도 성공한 것으로 처리됩니다.	7.1.0.2.9	ko	Korean authoritative			include_exact	exact_markdown	7073e86745a1d3c4bfc51b64f73e4c9c5a3e9930295aea4be672feb6846bd681	7124	184	1344	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000327	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_0_Patch_Notes.md	patch_note	patch_notes	BUG-47347  DML로 인한 LOCK 상황에서 Partition Split이 가능하도록 개선합니다.	7.1.0.3.0	ko	Korean authoritative			include_exact	exact_markdown	c92774fc2ae264d46cdf65f9d77902d8e75ae9b338e5bf3c4ab4f115c3c0d6ba	23727	667	4898	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000328	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_1_Patch_Notes.md	patch_note	patch_notes	BUG-47458  SQL Apply에서 Lob을 지원하도록 수정 합니다.	7.1.0.3.1	ko	Korean authoritative			include_exact	exact_markdown	b41260e04b54bd2b1381bd8f1ddfdb1e7b4112f8d50c5740c0bebc7775c49997	11519	309	2327	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000329	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_2_Patch_Notes.md	patch_note	patch_notes	BUG-47388  TABLE LOCK 병목구간 개선	7.1.0.3.2	ko	Korean authoritative			include_exact	exact_markdown	480f2e2c70ce3c02436946fe60de48da9bb8151429366fdd9c8ddddf66711b61	16001	448	3561	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000330	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_3_Patch_Notes.md	patch_note	patch_notes	BUG-47589  C/C++ Internal procedure 기능 지원	7.1.0.3.3	ko	Korean authoritative			include_exact	exact_markdown	154cdcb34011a345222be0be3a02c7acd58c07b10d95725a84f04f38c1084747	20521	467	4473	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000331	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_4_Patch_Notes.md	patch_note	patch_notes	BUG-47608  iloader로 특정 샤드노드에 데이터를 in/out 하기 위한 옵션(-stmt_prefix)을 제공합니다.	7.1.0.3.4	ko	Korean authoritative			include_exact	exact_markdown	7152e33ba1790b011b0871e21ea41077991d7f5542e5e4888f97a82daf0abaec	9442	289	1934	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000332	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_5_Patch_Notes.md	patch_note	patch_notes	BUG-47648  disk partition에서 사용되는 prepared memory 사용량 개선	7.1.0.3.5	ko	Korean authoritative			include_exact	exact_markdown	51e82a9ec28a371f2f2aa158fb0f2c937f056c496002fbbbdaea5f1164673a8c	7404	230	1520	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000333	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_6_Patch_Notes.md	patch_note	patch_notes	BUG-47677  -extra_col_delimiter 옵션을 지원해야 합니다.	7.1.0.3.6	ko	Korean authoritative			include_exact	exact_markdown	758bc175c5670b045f7739faa6780f9bc3d0b7ab4d40062d65eb2f729db104a1	59775	1472	12899	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000334	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_7_Patch_Notes.md	patch_note	patch_notes	BUG-47730  table drop시 drop된 테이블의 페이지가 반납되지않고 사용불가능 할 수 있다.	7.1.0.3.7	ko	Korean authoritative			include_exact	exact_markdown	1fc0baf099cb8120825110ee1e06a2de8d66a5c833ed4417961b33288faadaee	15912	365	3615	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000335	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_8_Patch_Notes.md	patch_note	patch_notes	BUG-47681  core 갯수가 129개 이상인 장비에서 Disk 테이블의 dml 동시성 테스트 중, The tablespace does not have enough free space ( TBS Name :SYS_TBS_DISK_UNDO ). 오류가 발생합니다.	7.1.0.3.8	ko	Korean authoritative			include_exact	exact_markdown	a55e49ef7c9093b03cd2ad99a1e38e8b5e989f6010637b1f92ad6fb52a57ac41	20372	517	4596	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000336	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_3_9_Patch_Notes.md	patch_note	patch_notes	BUG-47836  LEFT OUTER JOIN 시 복합 인덱스가 사용되고 OR 절 predicate시 사용될 경우 결과가 틀릴수 있습니다.	7.1.0.3.9	ko	Korean authoritative			include_exact	exact_markdown	88b31f6a759bceabf5caf052a7f1bd60e12134db064dbfc0913864896e301cfc	10815	242	2466	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000337	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_0_Patch_Notes.md	patch_note	patch_notes	BUG-47805  SRID(Spatial Reference IDentifier) interface 지원	7.1.0.4.0	ko	Korean authoritative			include_exact	exact_markdown	a8dfa158fb5dfb29424b6bb376e566b6d5cc47db0bcb08eb189cd33065807809	60926	1492	13229	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000338	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_1_Patch_Notes.md	patch_note	patch_notes	BUG-47931  ST_MakePolygon, ST_Polygon 함수 지원	7.1.0.4.1	ko	Korean authoritative			include_exact	exact_markdown	ecaf54cba06abeb17caa379487b83575f8f30846e46fc664f70c58d8407a7ed4	19134	489	4055	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000339	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_2_Patch_Notes.md	patch_note	patch_notes	BUG-48014  ST_Collect 함수지원	7.1.0.4.2	ko	Korean authoritative			include_exact	exact_markdown	59b78218f352dc7b24f69f09e08fa08f3755f8752c041d6528f301a5e119c1ed	21080	590	4495	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000340	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_3_Patch_Notes.md	patch_note	patch_notes	BUG-48038  ST_IsCollection 함수지원	7.1.0.4.3	ko	Korean authoritative			include_exact	exact_markdown	574e2464907894079947577f8d33e0e02a06abc4929a5fb44fcb9521d3e2397f	16018	395	3362	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000341	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_4_Patch_Notes.md	patch_note	patch_notes	BUG-47652  iSQL, aexport, iLoader로 생성되는 파일에 대한 접근 권한 제어가 필요합니다	7.1.0.4.4	ko	Korean authoritative			include_exact	exact_markdown	a744eef19dbd72b3923f3d5c3e1d85f96f2dedb505308b01d3af860ae3c7e6c3	38704	798	8604	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000342	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_5_Patch_Notes.md	patch_note	patch_notes	BUG-48134  altiComp에서 동일한 레코드(MOSO EQ)에 대해서도 로그 파일에 기록하는 기능이 필요합니다.	7.1.0.4.5	ko	Korean authoritative			include_exact	exact_markdown	52a75a6ccd88a4a406dd88ab4148bafa164d8e533bcd1cdc62a528dbe66a2e06	13805	377	2938	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000343	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_6_Patch_Notes.md	patch_note	patch_notes	BUG-48161  bucket count max 조절하는 프로퍼티 추가	7.1.0.4.6	ko	Korean authoritative			include_exact	exact_markdown	b29d00c91a01e663015f8454bb9edf0c005b017c32fbb489e0bdb6ac6db331e2	8163	191	1741	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000344	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_7_Patch_Notes.md	patch_note	patch_notes	BUG-48201  assert()가 AIX 7.2에서 동작하지 않습니다.	7.1.0.4.7	ko	Korean authoritative			include_exact	exact_markdown	9946198bd284ae5ac86e1554ad3237146f4dd98d9b35e78589e70c246499976b	7382	226	1504	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000345	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_8_Patch_Notes.md	patch_note	patch_notes	BUG-46787 ACL(Access Control List)에 차단 설정된 IP 주소에서 접속 시도 시 altibase\_boot.log에 기록되는 에러 메시지에 IP 주소를 추가합니다.	7.1.0.4.8	ko	Korean authoritative			include_exact	exact_markdown	f4b43a469799c133d3b84fe0f95fe497d1baaed49482894ce3e19c32b69d6c38	29525	673	6376	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000346	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_4_9_Patch_Notes.md	patch_note	patch_notes	BUG-47821 iloader에서 EWKB 형식을 지원합니다.	7.1.0.4.9	ko	Korean authoritative			include_exact	exact_markdown	fd58ed0b5eeeec3901f27b7b30b3156196bf4f05bbc4c22b11b5b4a4b5eb840b	31355	952	6660	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000347	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_0_Patch_Notes.md	patch_note	patch_notes	BUG-48336 서브쿼리 Unnesting 대상 조건에서 제외하기 위한 기능을 추가합니다.	7.1.0.5.0	ko	Korean authoritative			include_exact	exact_markdown	630d9e2b002f68e4b67bfd5e258a5dc676ec91688ee6a9df9e0b7c20fbf800e1	20609	508	4491	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000348	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_1_Patch_Notes.md	patch_note	patch_notes	BUG-48369 Disk temp table renewal	7.1.0.5.1	ko	Korean authoritative			include_exact	exact_markdown	9532180deb1840fb232931b7b22fb64cd88d0ff279fd60f76b73283acd2bb137	15251	394	2995	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000349	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_2_Patch_Notes.md	patch_note	patch_notes	BUG-48380 newJDBC fetch 성능을 개선합니다.	7.1.0.5.2	ko	Korean authoritative			include_exact	exact_markdown	b55d31946eff73d3de065310737ffc4f9666bb938a70f303b368bac81766c767	10178	310	2079	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000350	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_3_Patch_Notes.md	patch_note	patch_notes	BUG-48594 시노님(synonym)을 포함한 SQL 수행 시 SQL PLAN CACHE 로 인한 CPU 병목을 개선합니다.	7.1.0.5.3	ko	Korean authoritative			include_exact	exact_markdown	002feaf3b00e8edc36d8e23ad6a847641b7300ddc0008eb420aa28d6b54c0512	3492	95	668	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000351	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_4_Patch_Notes.md	patch_note	patch_notes	BUG-48746 ALTER REPLICATION ~ SYNC 수행 시 altibase_rp_conflict.log 에 ERR-11089(errno=62) Invalid column size 에러가 발생하며 Altibase 서버가 비정상 종료합니다.	7.1.0.5.4	ko	Korean authoritative			include_exact	exact_markdown	99d91bc56ade9c2f07b22e4348a80f9f6a0204f8f7b285598858526f1aad7e2b	9868	302	2114	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000352	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_5_Patch_Notes.md	patch_note	patch_notes	BUG-48436 잘못 작성된 WRAPPED 구문 사용 시 Altibase 서버가 비정상 종료할 수 있습니다.	7.1.0.5.5	ko	Korean authoritative			include_exact	exact_markdown	7f8361c250ac4b811bf02bd7f5044c95ed29c3506a6c0d80170283ae03629a32	11058	324	2308	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000353	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_6_Patch_Notes.md	patch_note	patch_notes	BUG-48888 JDBC API Specification 4.2를 지원하는 JDBC 드라이버(Altibase42.jar)가 추가되었습니다.	7.1.0.5.6	ko	Korean authoritative			include_exact	exact_markdown	20e857b423cca3e4437dc9671b3e9f22a6c7e58698a8a026371b561dd333e7b0	18833	486	4065	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000354	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_7_Patch_Notes.md	patch_note	patch_notes	BUG-48431 deferred prepare 사용 시 불필요한 통신 프로토콜을 최적화하여 성능을 개선하였습니다.	7.1.0.5.7	ko	Korean authoritative			include_exact	exact_markdown	00651bb286ad1f2a1aad1984cfe87443fb21c92aba00a031eb06f186c0d059c9	37215	923	7477	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000355	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_8_Patch_Notes.md	patch_note	patch_notes	BUG-47815 쿼리 프로세싱(QP) 모듈 관련한 트레이스 로깅 레벨이 잘못 설정된 부분을 수정하고 작업 스케줄러 수행 관련 로깅 레벨을 추가합니다.	7.1.0.5.8	ko	Korean authoritative			include_exact	exact_markdown	18fcf8d7c03f674b5f4bf82b4ee42bf2acca000b65d9d8fa6c20bd5440e01c05	14831	331	3161	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000356	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_5_9_Patch_Notes.md	patch_note	patch_notes	BUG-49102 파티션 키 2개 이상인 RANGE 파티션드 테이블에 SPLIT PARTITION 수행하고 DBMS Stats 프로시저 COPY\_TABLE\_STATS를 수행한 경우 간헐적으로 결과 오류가 발생할 수 있습니다.	7.1.0.5.9	ko	Korean authoritative			include_exact	exact_markdown	d3c8c5b13817095e33fdad8711d76759ad4572a42f5a952389b1cb2c03ac9fa6	18151	430	3713	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000357	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_0_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.0 Patch Notes	7.1.0.6.0	ko	Korean authoritative			include_exact	exact_markdown	81837a0722e16cd60caefe15c30e6537930848aa2a79b81b047f1b1028887491	12037	324	2487	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000358	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_1_Patch_Notes.md	patch_note	patch_notes	BUG-47830 LOB 데이터 타입 바인드 시 SQLBindParameter 함수에서 매개변수 type 에 입/출력 변수(SQL\_PARAM\_INPUT\_OUTPUT)를 사용한 경우 Altibase 서버가 비정상 종료합니다.	7.1.0.6.1	ko	Korean authoritative			include_exact	exact_markdown	d6b09cb0b7142d2306fdec9e565d06b0a4761042ee398f6755dc363c2f2664e8	30893	639	6618	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000359	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_2_Patch_Notes.md	patch_note	patch_notes	BUG-49332 이중화 중 네트워크 패킷 변조로 xLog가 수정되었을 때 Altibase 서버 비정상 종료 발생 가능성을 방어합니다.	7.1.0.6.2	ko	Korean authoritative			include_exact	exact_markdown	c17e4f94abcc2af7f546b6f1811ff3a49cbf7e76b1bd74251bf157ead86309d6	13236	360	2620	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000360	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_3_Patch_Notes.md	patch_note	patch_notes	BUG-49274 altiComp에 사용자가 커밋 카운트를 조정하는 프로퍼티를 추가합니다.	7.1.0.6.3	ko	Korean authoritative			include_exact	exact_markdown	fe86c128a619ea72afcf06243199eaa6bd55e5d03e45ddf16077182a770fcc82	11024	302	2224	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
