exclusion_id	candidate_origin	candidate_path	source_family	version_scope	language	exclusion_type	exclusion_reason	evidence_ref	replacement_source_id	aid_tier	risk_label	selected_by_job	review_status	notes
EXC-000082	repo	Manuals/Altibase_7.1/eng/media/API/image8.gif	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000083	repo	Manuals/Altibase_7.1/eng/media/API/image9.gif	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000084	repo	Manuals/Altibase_7.1/eng/media/API/xa.gif	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000085	repo	Manuals/Altibase_7.1/eng/media/API/xa_eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000086	repo	Manuals/Altibase_7.1/eng/media/Admin/1-4.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000087	repo	Manuals/Altibase_7.1/eng/media/Admin/10-1.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000088	repo	Manuals/Altibase_7.1/eng/media/Admin/16-1.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000089	repo	Manuals/Altibase_7.1/eng/media/Admin/2d03ced8c924a0befe76d21cbd694438.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000090	repo	Manuals/Altibase_7.1/eng/media/Admin/376ba23c390630d6256807c88be27432.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000091	repo	Manuals/Altibase_7.1/eng/media/Admin/5694e1c61663b6ab137ecdbf3af37099.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000092	repo	Manuals/Altibase_7.1/eng/media/Admin/5b4f61bb20483a11698ec2dbf7600cfb.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000093	repo	Manuals/Altibase_7.1/eng/media/Admin/6-1.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000094	repo	Manuals/Altibase_7.1/eng/media/Admin/6-10.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000095	repo	Manuals/Altibase_7.1/eng/media/Admin/6-10_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000096	repo	Manuals/Altibase_7.1/eng/media/Admin/6-11.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000097	repo	Manuals/Altibase_7.1/eng/media/Admin/6-11_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000098	repo	Manuals/Altibase_7.1/eng/media/Admin/6-12.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000099	repo	Manuals/Altibase_7.1/eng/media/Admin/6-12_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000100	repo	Manuals/Altibase_7.1/eng/media/Admin/6-13.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000101	repo	Manuals/Altibase_7.1/eng/media/Admin/6-13_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000102	repo	Manuals/Altibase_7.1/eng/media/Admin/6-14.jpg	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000103	repo	Manuals/Altibase_7.1/eng/media/Admin/6-14_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000104	repo	Manuals/Altibase_7.1/eng/media/Admin/6-1_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000105	repo	Manuals/Altibase_7.1/eng/media/Admin/6-2.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000106	repo	Manuals/Altibase_7.1/eng/media/Admin/6-2_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000107	repo	Manuals/Altibase_7.1/eng/media/Admin/6-4.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000108	repo	Manuals/Altibase_7.1/eng/media/Admin/6-4_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000109	repo	Manuals/Altibase_7.1/eng/media/Admin/6-5.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000110	repo	Manuals/Altibase_7.1/eng/media/Admin/6-5_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000111	repo	Manuals/Altibase_7.1/eng/media/Admin/6-6_Eng.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-000112	repo	Manuals/Altibase_7.1/eng/media/Admin/6-8.png	source_index	7.1	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
