source_id	shard_id	shard_path	block_id	order_in_shard	source_start_line	source_end_line	source_sha256	extracted_body_sha256	block_byte_count	block_line_count	block_estimated_tokens	shard_estimated_tokens	upload_intended	validation_status	notes
AID-SRC-000121	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000079	79	1	207	a6d169de6d360bab647b1ed7947ede83e8e14ae917f12bdd34142b58ebb37995	a6d169de6d360bab647b1ed7947ede83e8e14ae917f12bdd34142b58ebb37995	8225	207	2057	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000122	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000080	80	1	212	409d30bed8ad199ea2f1e459155eb0f53c157f3b92bf93b523cae5933489ba11	409d30bed8ad199ea2f1e459155eb0f53c157f3b92bf93b523cae5933489ba11	8546	212	2137	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000257	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000081	81	1	228	877228f996f4fb1016aa306431b0a60b33a28ad5aaa66e135a3aba330adf3bc2	877228f996f4fb1016aa306431b0a60b33a28ad5aaa66e135a3aba330adf3bc2	17378	228	4345	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000393	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000082	82	1	386	937a26e440eb9b1febd627e0b46dbd717e166fe11f39d370c1e316d04c0985eb	937a26e440eb9b1febd627e0b46dbd717e166fe11f39d370c1e316d04c0985eb	22239	386	5557	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000402	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000083	83	1	319	5159aac83492232fdea1d2fa570c7739bd163816fb74c1eaa6e990e170616dc7	5159aac83492232fdea1d2fa570c7739bd163816fb74c1eaa6e990e170616dc7	15461	319	3865	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000403	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000084	84	1	277	46124cf6cca21553346138eba87458b01c9cf26d60dcdd8b58f22c4aeb6b4cc5	46124cf6cca21553346138eba87458b01c9cf26d60dcdd8b58f22c4aeb6b4cc5	15558	277	3888	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000404	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000085	85	1	107	e77cd9c8de5162a532b68f1ea156b1fb48ddba95d20c27995d4fb9e54ae86b37	e77cd9c8de5162a532b68f1ea156b1fb48ddba95d20c27995d4fb9e54ae86b37	5414	107	1354	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000405	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000086	86	1	36	6d6aba671d88a4481e273a797ad3b5550f9a46f567ccba9d66a4caed575f8ad5	6d6aba671d88a4481e273a797ad3b5550f9a46f567ccba9d66a4caed575f8ad5	1528	36	382	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000406	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000087	87	1	438	9fa441caf94a5f314e457f679a43e8ea9b30e2ecf0e88539b686ba71dbfc8e3f	9fa441caf94a5f314e457f679a43e8ea9b30e2ecf0e88539b686ba71dbfc8e3f	22423	438	5606	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000041	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000088	88	1	130	f7edd512c886136f941fb12948deb8e13ac829777814149b429977ec891d2d2f	f7edd512c886136f941fb12948deb8e13ac829777814149b429977ec891d2d2f	5543	130	1386	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000042	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000089	89	1	218	81583f742b7d6b110e4d58abcf9daeb473298285cf6cdcc7a2fd7e20bd40991d	81583f742b7d6b110e4d58abcf9daeb473298285cf6cdcc7a2fd7e20bd40991d	6594	218	1649	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000043	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000090	90	1	171	28949d13570d2a48f7c722142c87b887d8711e5eb121a3dafbfa9e363dcf7a7c	28949d13570d2a48f7c722142c87b887d8711e5eb121a3dafbfa9e363dcf7a7c	6937	171	1735	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000044	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000091	91	1	225	025e6d30a4d7602550ce664065c0f33d22888c4d31cf3e3ac24fe20cf3c7448f	025e6d30a4d7602550ce664065c0f33d22888c4d31cf3e3ac24fe20cf3c7448f	10091	225	2523	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000045	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000092	92	1	191	769f8cdd80015fa9417a30fcb8d7d57fd34b7c0824661e33636da59627b7839d	769f8cdd80015fa9417a30fcb8d7d57fd34b7c0824661e33636da59627b7839d	6109	191	1528	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000046	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000093	93	1	46	0c6cf991f8c4dfbcc37b3934634ea50c1cb0b41ef4d92d2f7672ea783b6f4b9e	0c6cf991f8c4dfbcc37b3934634ea50c1cb0b41ef4d92d2f7672ea783b6f4b9e	1363	46	341	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000047	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000094	94	1	24	bd6153ac6e0eb7e608a231c8e92a883c2daccd05e83f5333930f250590c0bfc9	bd6153ac6e0eb7e608a231c8e92a883c2daccd05e83f5333930f250590c0bfc9	1106	24	277	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000330	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000095	95	1	63	1a0713f978d8fa51471927edbfefbcc68881e03c283c5caa931b62c200e4fee5	1a0713f978d8fa51471927edbfefbcc68881e03c283c5caa931b62c200e4fee5	7082	63	1771	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000331	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000096	96	1	119	de887a850476c5131bda38a15a779c459e10a1ca4cac70a96d8f51734803bb66	de887a850476c5131bda38a15a779c459e10a1ca4cac70a96d8f51734803bb66	8540	119	2135	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000332	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000097	97	1	52	608ff92047138ee9a263d818d07d1a38c1d211c4c9ceda7ef8fca14642fa6155	608ff92047138ee9a263d818d07d1a38c1d211c4c9ceda7ef8fca14642fa6155	5111	52	1278	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000333	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000098	98	1	34	0a20bbf1a02f98eeadb5acbb09099a417b72d22c884e30c9b8e9ea22362dc14c	0a20bbf1a02f98eeadb5acbb09099a417b72d22c884e30c9b8e9ea22362dc14c	1690	34	423	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000372	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000099	99	1	100	c387d93bfd9a85a63225c1867ed33bbddd76704f119528a93b00d716b926e3e5	c387d93bfd9a85a63225c1867ed33bbddd76704f119528a93b00d716b926e3e5	4346	100	1087	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000373	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000100	100	1	204	0dbba9e153136e0faff31adc4aea69a3dd3116ecea17ad749ff5bf44cd31fbd2	0dbba9e153136e0faff31adc4aea69a3dd3116ecea17ad749ff5bf44cd31fbd2	17474	204	4368	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000374	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000101	101	1	76	74c2f636cd51b98972f3e63d71d7c0882a61ee618ed051bc941f7a2bd3a88737	74c2f636cd51b98972f3e63d71d7c0882a61ee618ed051bc941f7a2bd3a88737	5356	76	1339	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000375	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000102	102	1	32	26c28f6d594e5f0aa1931bacce25b4e1ec3e86a606a25783d3228383964defc2	26c28f6d594e5f0aa1931bacce25b4e1ec3e86a606a25783d3228383964defc2	1471	32	368	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000033	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000103	103	1	122	6fd5a0ff9211262c8fd7289d749cb1305e30d679c9ee4e7f37087d372eff7336	6fd5a0ff9211262c8fd7289d749cb1305e30d679c9ee4e7f37087d372eff7336	5929	122	1480	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000034	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000104	104	1	63	0d572d1ccfb92c2e0b62eabf3bdce915683bf13461ab6e09c838dfd07d5dd8c0	0d572d1ccfb92c2e0b62eabf3bdce915683bf13461ab6e09c838dfd07d5dd8c0	4683	63	1171	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000035	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000105	105	1	119	300c6efb70d33b5b7b64d1ae4ce963aaf693f26caa9f23788852a14acb2fbace	300c6efb70d33b5b7b64d1ae4ce963aaf693f26caa9f23788852a14acb2fbace	4557	119	1140	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000036	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000106	106	1	57	78681294869931c9262c884e4eec392e51347dbfa72051d1674770f3a547437b	78681294869931c9262c884e4eec392e51347dbfa72051d1674770f3a547437b	1295	57	324	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000037	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000107	107	1	111	908c3467a6effb341b967630fa7b70feb42f45f2285029cad6b30ed6cb75bb94	908c3467a6effb341b967630fa7b70feb42f45f2285029cad6b30ed6cb75bb94	4025	111	1007	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000038	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000108	108	1	389	3e21b669250b825d207f4834782ea457495f168632dc49a536f179e7665bd5bf	3e21b669250b825d207f4834782ea457495f168632dc49a536f179e7665bd5bf	19824	389	4946	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000039	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000109	109	1	125	fefaa20c97a61195e0c508a06246312841f870a785477d2ba6c5d0c6e319a44e	fefaa20c97a61195e0c508a06246312841f870a785477d2ba6c5d0c6e319a44e	6505	125	1627	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000040	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000110	110	1	184	6e251a5f9c07c5df6debba14e3ddb9fcbbd4fbfe1986a454bf5cfd12a4b93e58	6e251a5f9c07c5df6debba14e3ddb9fcbbd4fbfe1986a454bf5cfd12a4b93e58	7422	184	1856	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000130	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000111	111	1	110	51cd170bdece7a23a6707ea88e577562023e9e6bad87ceef1804599649365f87	51cd170bdece7a23a6707ea88e577562023e9e6bad87ceef1804599649365f87	6460	110	1615	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000131	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000112	112	1	120	91ac8fe11fa44774af0d8371e32f43f66914528f521d7b7ed5974e5a7e8f1a61	91ac8fe11fa44774af0d8371e32f43f66914528f521d7b7ed5974e5a7e8f1a61	7854	120	1962	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000132	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000113	113	1	41	d08898a2025d61195823e978859dfa36f1dfc09f41039f0b28e588f5b44b2d23	d08898a2025d61195823e978859dfa36f1dfc09f41039f0b28e588f5b44b2d23	2012	41	503	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000133	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000114	114	1	65	ffe6adbfa1a5d7fb1311f00e1c96e7382ca30c9db7ce13bad6578846b81fcd14	ffe6adbfa1a5d7fb1311f00e1c96e7382ca30c9db7ce13bad6578846b81fcd14	3159	65	787	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000316	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000115	115	1	435	294599f41fdb540711119154475b871f5bf5ed0c96d582a425d126d91ea84d9b	294599f41fdb540711119154475b871f5bf5ed0c96d582a425d126d91ea84d9b	34312	435	8578	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000317	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000116	116	1	267	cfe197df2f1da08244f410b3614c9b6357c040cb0a00b01a15540732d177fba5	cfe197df2f1da08244f410b3614c9b6357c040cb0a00b01a15540732d177fba5	16207	267	4052	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000061	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000117	117	1	148	15d4df9a0f6e74320c0a4bc0be1c93e0605fc6c5fbc7fdc26e14a6a382bf3de2	15d4df9a0f6e74320c0a4bc0be1c93e0605fc6c5fbc7fdc26e14a6a382bf3de2	7071	148	1768	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000062	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000118	118	1	208	115f7b945cc1d2442c83dbccd5434231a2273e0ded04fa8ffdb9cb7ea4766d55	115f7b945cc1d2442c83dbccd5434231a2273e0ded04fa8ffdb9cb7ea4766d55	14364	208	3591	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000063	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000119	119	1	253	0278ad7c1404597f5e28561979342a598f1dad248629105227d190399b01f944	0278ad7c1404597f5e28561979342a598f1dad248629105227d190399b01f944	16578	253	4145	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000064	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000120	120	1	30	8ef4e181bf2d9f423bd4d70fd406df9cf30a7828abc3c090122b1bceb8586d60	8ef4e181bf2d9f423bd4d70fd406df9cf30a7828abc3c090122b1bceb8586d60	904	30	226	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000065	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000121	121	1	61	b4a221192ff405b26bc154fb3e28eda4f8f28be4479356749c09f3ae1637a246	b4a221192ff405b26bc154fb3e28eda4f8f28be4479356749c09f3ae1637a246	3956	61	989	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000066	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000122	122	1	65	6fe25c3a42f12a1881e830bf570503a8a21d1664f98ba772e3d41603b4330b63	6fe25c3a42f12a1881e830bf570503a8a21d1664f98ba772e3d41603b4330b63	3192	65	798	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000067	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000123	123	1	83	9896a04a8888170e6aa6051f412a64ebae759fe8a65cb9b2e46d4c6ad309287c	9896a04a8888170e6aa6051f412a64ebae759fe8a65cb9b2e46d4c6ad309287c	5629	83	1408	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000068	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000124	124	1	93	37941df2bb8800b015fc3d61b513e746ccb1f6e18ef5c29e9b011446c61b7bb9	37941df2bb8800b015fc3d61b513e746ccb1f6e18ef5c29e9b011446c61b7bb9	5880	93	1470	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000069	SHARD-001	GPTs/source_pack/source_pack_shard_001.md	BLOCK-000125	125	1	79	33a9d97a2e55f76583b93545da7c8ee66c49f3f2e6e7496814694d31245cf131	33a9d97a2e55f76583b93545da7c8ee66c49f3f2e6e7496814694d31245cf131	3497	79	875	931168	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000070	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000126	1	1	697	2ebfe6529e3fe1ec6154cd6d6b71e323f0f4dddb9c8e63935be8c089fe7d9d0d	2ebfe6529e3fe1ec6154cd6d6b71e323f0f4dddb9c8e63935be8c089fe7d9d0d	36659	697	9165	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000071	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000127	2	1	212	b7ffb5788da007fe65c97cdaad08fb2a2d0cef3d5ad69d96590f12384c8f09ee	b7ffb5788da007fe65c97cdaad08fb2a2d0cef3d5ad69d96590f12384c8f09ee	9214	212	2304	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000072	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000128	3	1	117	41ff23de51cb8a621ece1693acf9646e14b71f6bd1674434f2cfa70aa4df45bb	41ff23de51cb8a621ece1693acf9646e14b71f6bd1674434f2cfa70aa4df45bb	3292	117	823	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000073	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000129	4	1	253	6f72dde50a57b883898aa26013dae3aacd7b0e5334507d8f2c1e1ddb11ed89f9	6f72dde50a57b883898aa26013dae3aacd7b0e5334507d8f2c1e1ddb11ed89f9	10951	253	2738	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000074	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000130	5	1	111	d0a3fc0511e96fdee0168a295bc6a7985bece4b2cc76e4236f367b9f5f015068	d0a3fc0511e96fdee0168a295bc6a7985bece4b2cc76e4236f367b9f5f015068	6277	111	1570	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000075	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000131	6	1	186	4d7c407ab5ab54160c8bc45c8ddf4da11b5e6d6ff11c851247a77e5d280f46a8	4d7c407ab5ab54160c8bc45c8ddf4da11b5e6d6ff11c851247a77e5d280f46a8	6530	186	1633	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000076	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000132	7	1	596	acb004905c38fb7236fa2e8d1038b9b3d7685f4fb5701ec0e2d9378cc81e765c	acb004905c38fb7236fa2e8d1038b9b3d7685f4fb5701ec0e2d9378cc81e765c	34952	596	8733	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000077	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000133	8	1	165	994feb1ef7531f670461cf1970f4fcc988b067475dca9db789f33a649921e7fe	994feb1ef7531f670461cf1970f4fcc988b067475dca9db789f33a649921e7fe	6422	165	1606	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000078	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000134	9	1	636	69fe47ef5edbd0fb9a986b149f809c52321e2529cfe07bf5c17e2489733d2078	69fe47ef5edbd0fb9a986b149f809c52321e2529cfe07bf5c17e2489733d2078	28330	636	7081	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000079	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000135	10	1	126	1ef4ca0817335fa9548987cd477f6cadac3315c6ebf76b3673e4db2a0e18a47e	1ef4ca0817335fa9548987cd477f6cadac3315c6ebf76b3673e4db2a0e18a47e	6284	126	1571	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000112	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000136	11	1	130	cabb51ce03658455511d4c650010b93a18a5ae9bd18172364630388100f2bb0c	cabb51ce03658455511d4c650010b93a18a5ae9bd18172364630388100f2bb0c	6093	130	1524	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000251	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000137	12	1	97	fb1b4131af02dd0d93bcaddb05daa501d61a5f02a8a60ea6101d1c1acaa63455	fb1b4131af02dd0d93bcaddb05daa501d61a5f02a8a60ea6101d1c1acaa63455	4600	97	1150	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000252	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000138	13	1	74	ab144fc00441c29ce43fdf7c2fa1624f9910e70a814cf93ee899dd08bc7cb622	ab144fc00441c29ce43fdf7c2fa1624f9910e70a814cf93ee899dd08bc7cb622	5144	74	1286	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000253	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000139	14	1	79	01b6e92539b6705218f6d6769360729e193a92adfe81bdae87f6299648db487f	01b6e92539b6705218f6d6769360729e193a92adfe81bdae87f6299648db487f	6264	79	1566	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000254	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000140	15	1	109	183f03e7629cf059e2eef3ee60293d72554918edd6a60ac5f0b79747ef33716d	183f03e7629cf059e2eef3ee60293d72554918edd6a60ac5f0b79747ef33716d	6601	109	1649	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000255	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000141	16	1	57	e483be1a127f61f80ca39e3a4b26ef1ce674c391df55f3b638c511cab7b63f2b	e483be1a127f61f80ca39e3a4b26ef1ce674c391df55f3b638c511cab7b63f2b	4237	57	1060	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000256	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000142	17	1	45	7c9bce0c2c94693fb1ff04afcfc6e62a10c0744f08f2a398d8cba855f05db60b	7c9bce0c2c94693fb1ff04afcfc6e62a10c0744f08f2a398d8cba855f05db60b	2194	45	549	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000262	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000143	18	1	194	dc96fbdfe3709d0c8c1ea3f83957956b394dcc4f7381fc67e27df6945b7f9559	dc96fbdfe3709d0c8c1ea3f83957956b394dcc4f7381fc67e27df6945b7f9559	15953	194	3987	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000276	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000144	19	1	153	68a473aaaf5af3d90948c9877563f08ec6b489803a7742db7eb2d4f754f51b4b	68a473aaaf5af3d90948c9877563f08ec6b489803a7742db7eb2d4f754f51b4b	9563	153	2391	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000277	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000145	20	1	158	860f0b468584152fd1b4919f45d78e3692e2fc956cf68d560cf819403de9ab10	860f0b468584152fd1b4919f45d78e3692e2fc956cf68d560cf819403de9ab10	10544	158	2635	762011	no	pass	Exact source bytes copied into the source-pack shard body.
