ref_id	class	verdict	detail
img-02181	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-02189	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-03306	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-03314	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-03454	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-03462	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-04510	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-04518	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-05637	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-05645	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-05785	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-05793	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-06866	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-06874	C	match	parameter_declaration: parameter_name [{IN|OUT|IN OUT}] [NOCOPY] data_type [{DEFAULT|':='} expression] - all paths/optional markers match.
img-00201	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-00208	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-01327	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-01334	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-02518	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-02525	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-03702	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-03709	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-04848	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-04855	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-06033	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-06040	C	match	argument_list: '(' argument_declaration [{',' argument_declaration}] ')' - repeat loop matches diagram.
img-00202	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-00209	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-01328	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-01335	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-02519	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-02526	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-03703	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-03710	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-04849	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-04856	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-06034	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-06041	C	match	argument_declaration: argument_name [IN|OUT|IN OUT] data_type - matches.
img-00204	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-00211	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-01330	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-01337	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-02521	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-02528	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-03705	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-03712	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-04851	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-04858	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-06036	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-06043	C	match	parameter_list: '(' parameter_declaration [{',' parameter_declaration}] ')' - repeat loop matches diagram.
img-00206	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-00993	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-01332	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-02184	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-02523	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-03309	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-03457	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-03707	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-04513	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-04853	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-05788	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-06038	C	match	drop_procedure_statement: DROP PROCEDURE [user_name '.'] procedure_name ';' - matches.
img-00213	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-01001	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-01339	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-02192	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-02530	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-03317	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-03465	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-03714	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-04521	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-04860	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-05796	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-06045	C	match	drop_function_statement: DROP FUNCTION [user_name '.'] function_name ';' - matches.
img-00561	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-00564	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-01698	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-01701	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-02877	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-02880	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-04072	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-04075	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-05207	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-05210	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-06405	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-06408	C	match	use_two_pass_sort: USE_TWO_PASS_SORT '(' tbl_name {',' tbl_name} ')' - comma-separated repeat loop matches.
img-00594	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-00653	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-01731	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-01791	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-02910	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-02969	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-04105	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-04165	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-05241	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-05300	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-06439	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-06499	C	match	allocate_extent_clause: ALLOCATE EXTENT [ '(' SIZE integer {K|M|G} ')' ] - optional paren group and mandatory K/M/G choice match.
img-00596	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-00692	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-01733	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-01830	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-02912	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-03008	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-04107	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-04204	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-05243	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-05339	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-06441	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-06538	C	match	execute_procedure_statement: EXEC[UTE] [user_name '.'] procedure_name '(' [expr2 [{',' expr2}]] ')' ';' - optional UTE, optional user, optional expr2 list match.
img-00599	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-00698	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-01736	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-01836	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-02915	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-03014	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-04110	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-04210	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
img-05246	C	match	replication_item: user_name '.' tbl_name [PARTITION partition_name] - matches.
